_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,antecedent,antecedent:confidence,orig_antecedent,antecedent_gold,option1,option2,option3,option4,option5
831006613,false,finalized,5,11/20/2015 15:49:08,pass,1.0,It is second down and 8. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006614,false,finalized,5,11/20/2015 21:32:00,run,0.5819,It is second down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006615,false,finalized,5,11/20/2015 22:23:18,pass,0.8135,It is second down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006616,false,finalized,5,11/20/2015 12:36:03,pass,0.798,It is second down and 8. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006617,false,finalized,5,11/21/2015 08:04:24,pass,1.0,It is second down and 8. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006618,false,finalized,5,11/21/2015 12:23:56,pass,0.5984,It is second down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006619,false,finalized,5,11/21/2015 00:20:01,pass,0.8292,It is second down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006620,false,finalized,5,11/19/2015 19:36:44,pass,0.7906,It is second down and 8. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006621,false,finalized,5,11/18/2015 23:48:45,pass,0.5922,It is second down and 8. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006622,false,finalized,5,11/20/2015 00:20:40,pass,1.0,It is second down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006623,false,finalized,5,11/20/2015 20:11:50,pass,1.0,It is second down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006624,false,finalized,5,11/19/2015 07:41:33,pass,1.0,It is second down and 8. The ball is on your 20 yardline. There is 3 seconds left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006625,false,finalized,5,11/18/2015 21:52:34,pass,1.0,It is second down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006626,false,finalized,5,11/19/2015 11:01:21,pass,0.7948,It is second down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006627,false,finalized,5,11/19/2015 10:21:43,pass,1.0,It is second down and 8. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006628,false,finalized,5,11/21/2015 03:32:07,pass,1.0,It is second down and 8. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006629,false,finalized,5,11/21/2015 00:44:27,pass,0.6392,It is second down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006630,false,finalized,5,11/20/2015 21:20:21,pass,0.5811,It is second down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006631,false,finalized,5,11/20/2015 23:22:47,pass,0.8112,It is second down and 8. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006632,false,finalized,5,11/21/2015 05:17:40,pass,0.7755,It is second down and 8. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006633,false,finalized,5,11/19/2015 16:12:59,Don't know / it depends,0.5765, You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006634,false,finalized,5,11/19/2015 10:30:25,pass,1.0,It is second down and 8. The ball is on your opponent's 20 yardline. It is the first quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006635,false,finalized,5,11/18/2015 21:39:48,pass,1.0,It is second down and 8. The ball is on your opponent's 40 yardline. It is the first quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006636,false,finalized,5,11/18/2015 21:55:57,pass,1.0,It is second down and 8. The ball is on your 45 yardline. It is the first quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006637,false,finalized,5,11/19/2015 15:11:14,pass,0.4175,It is second down and 8. The ball is on your 20 yardline. It is the first quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006638,false,finalized,5,11/20/2015 18:48:10,kick a field goal,0.5983,It is second down and 8. The ball is on your opponent's 20 yardline. There is 3 seconds left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006639,false,finalized,5,11/20/2015 09:22:24,pass,1.0,It is second down and 8. The ball is on your opponent's 40 yardline. There is 3 seconds left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006640,false,finalized,5,11/19/2015 07:28:54,pass,1.0,It is second down and 8. The ball is on your 45 yardline. There is 3 seconds left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006641,false,finalized,5,11/20/2015 19:50:57,pass,0.5882,It is second down and 8. The ball is on your 20 yardline. There is 3 seconds left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006642,false,finalized,5,11/19/2015 13:39:47,pass,0.7989,It is second down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006643,false,finalized,5,11/19/2015 01:37:06,pass,0.7938,It is second down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006644,false,finalized,5,11/21/2015 00:43:35,pass,0.6091,It is second down and 8. The ball is on your 45 yardline. There is 2 minutes left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006645,false,finalized,5,11/20/2015 20:20:56,pass,1.0,It is second down and 8. The ball is on your 20 yardline. There is 2 minutes left in the second quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006646,false,finalized,5,11/21/2015 13:35:28,pass,1.0,It is second down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006647,false,finalized,5,11/20/2015 12:50:15,pass,0.802,It is second down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006648,false,finalized,5,11/21/2015 12:32:00,pass,0.8249,It is second down and 8. The ball is on your 45 yardline. There is 2 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006649,false,finalized,5,11/20/2015 13:10:53,pass,1.0,It is second down and 8. The ball is on your 20 yardline. There is 2 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006650,false,finalized,5,11/20/2015 07:36:03,pass,0.627,It is second down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006651,false,finalized,5,11/21/2015 03:47:40,run,0.6,It is second down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006652,false,finalized,5,11/20/2015 15:49:08,pass,0.795,It is second down and 8. The ball is on your 45 yardline. There is 7 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006653,false,finalized,5,11/20/2015 23:22:47,pass,0.6324,It is second down and 8. The ball is on your 20 yardline. There is 7 minutes left in the third quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006654,false,finalized,5,11/20/2015 20:44:06,pass,1.0,It is second down and 8. The ball is on your opponent's 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006655,false,finalized,5,11/20/2015 12:51:33,pass,0.7878,It is second down and 8. The ball is on your opponent's 40 yardline. There is 2 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006656,false,finalized,5,11/21/2015 03:06:45,pass,1.0,It is second down and 8. The ball is on your 45 yardline. There is 2 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006657,false,finalized,5,11/21/2015 17:21:04,pass,1.0,It is second down and 8. The ball is on your 20 yardline. There is 2 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006658,false,finalized,5,11/18/2015 21:42:50,pass,1.0,It is second down and 8. The ball is on your opponent's 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006659,false,finalized,5,11/21/2015 00:08:56,pass,0.8212,It is second down and 8. The ball is on your opponent's 40 yardline. There is 7 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006660,false,finalized,5,11/21/2015 08:42:51,pass,0.7821,It is second down and 8. The ball is on your 45 yardline. There is 7 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831006661,false,finalized,5,11/21/2015 18:22:27,pass,1.0,It is second down and 8. The ball is on your 20 yardline. There is 7 minutes left in the fourth quarter. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
